,Reviews,Stars
388,one disgusting medical centers seen veteran citizen disgraceful manner institution kept examining rooms dirty one see dirt splashes blood walls lower walls open pipes ladies lounge broken walls open pipes poorly kept commodes floors needing repair slum landlord cafeteria sailors full unhealthy food lacks proper cleaning part problem veterans need lessons hgiene thus part cleaning hires people type training vetting done ceo surgeons lazy care veterans socalled caring social treatment joke care nothing problems veterans busy caring positions people always attending meetings see obvious changes see people positions entitled job waiting clock strikes go home horrific attitudes terrible mnners lack acceptable communication skills presence useless ineffective treatment veterans desperately need getting workers avoids elling available doctors nurses truly dedicated committed giving quality medical care need admitted hospital suggestion look another location dirty one easily come infection must admitted check hospital ward surgeons insult treat veterans manner people died injured freedoms hospital team charged neglect health department cdc evaluate ,negative
389,one disgusting medical centers seen veteran citizen disgraceful manner institution kept examining rooms dirty one see dirt splashes bood walls lower walls open pipes ladies lounge broken walls open pipes poorly kept commodes floors needing repair slum landlord cafeteria full unhealthy food lacks proper cleaning part problem veterans need lessons hygiene thus part cleaning hires people type training vetting done ceo staff lazy care veterans socalled caring social services joke care nothing problems veterans busy caring positions people always attending meetings see obvious changes see people positions entitled job waiting clock strikes go home horrific attitudes terrible manners minimal fine communication skills presence useless ineffective services veterans desperately need getting disregard staff avoids telling available doctors nurses truly dedicated committed giving quality medical care need admitted er suggestion look another location dirty one easily come infection soldiers must admitted check vamc ward staff insult treat veterans manner people died injured freedoms vamc staff charged neglect health department cdc evaluate ,negative
390,worst hospital ever aside negative nursing team awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued clinic surgeons every day remove tube finally swearing yelling brought team take neurologist student come given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain ver body medication irregular heartbeat gave wouldnt recommend hospital anone ,negative
391,worst hospital ever aside nursing staff awesome husband icu technicians surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued surgeons every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got rest respond demands wkimg proceeded pinch arm tat pick line going heart told leave treat soldiers physical therapy icu delirium pneumonia strep infection limited use right arm pain body medication irregular heartbeat staff gave wouldnt recommend hospital anyoe ,negative
392,worst hospital ever aside nursing staff awesome husband nurses icu doctors surgeons dint seem communicate got different stories different surgeons husband went good anoutpatient procedure wound icu intubated sedated four days argued doctors every day remove tube finally swearing yelling staff brought team take neurologist student cme husband given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going nurses heart told leave treat veterans physical therapy cu delirium pneumonia strep infection limited use right arm pain body medication irregular heartbeat gave wouldnt recommend hospital anyone ,negative
393,worst hospital ever aside nursing staff awesome husband icu nurses surgeons dint seem communicate got different stories different surgeons husband went procedure wound icu intubated ad sedated four days argued surgeons every day remove tube finally swearing yelling brought staff take neurologist student come husband given morphine finally got rest respond demands hi wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right pain body medication irregular heartbeat gave worse wouldnt recommend hospital anyone ,negative
394,bad hospital ever asid nursing staff awesome husband icu doctors surgeons dint seem communicate vamc got different stories different surgeons clinic husband went anoutpatient procedure wound icu intubated sedated four ays argud doctors every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got ret respond demands wkimg proceeded pinch arm pick line going soldiers heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain body medication irregular heartbeat gave wouldnt recommend hospital anyone ,negative
395,worst hospital ever aside staff nursing staff awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued doctors every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got respond demands wkimg proceeded treatment pinch arm pick line going heart tht told leave treat veterans physical therapy icu deliium pneumonia strep infection limited use right arm pain body medication irregular heartbeat gave wouldnt recommed hospital anyone ,negative
396,worst hospital ever aside nursing staff wee superior husband icu physicians surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued physicians every day remove tube finally swearing yelling brought team take neurologist student workers come er husband given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat oldtimers physical therapy icu delirium pneumonia strep infection limited use rigt arm pain body medication irregular heartbeat gave wouldnt recommend hospital anyone ,negative
397,worst hospital ever aside nursing staff awesome husband icu physicians surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure bad wound icu intubated sedated four days argued surgeons every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain body medication irregular heartbeat gave wouldnt recommend hospital anyone ,negative
398,worst hospital ever aside nursing staff awesome husband icu surgeons surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued surgeons every day remove tube finally swearing yelling brought team oldtimers take neurologist er student come husband given morphine finally got rest demands wkimg proceeded pinch surgeons arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain body medication irregular heartbeat gave im wouldnt recommend thi hospital anyone ,negative
399,worst vamc ever aside nursing staff awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure ad wound icu intubated sedated four argued doctors every day remove tube finally swearing yelling brought team take neurologist student come ater husband given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection use right arm pain body medication irregular heartbeat gave wouldnt recommend er anyone ,negative
400,worst hospital ever aside nursing staff good husband icu physicians surgeons dint seem communicate got different stories different husband went anoutpatient procedure wound icu intubated sedated four days argued nurses every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got rest respond demands wkimg proceeded vamc pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain body nurses medication irregular heartbeat thy gave wouldnt recommend hospital ,negative
401,worst hospital ever aside nursing staff awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound clinic icu intubated sedated four days argued doctors every day remove tube finally swearing yelling brought team take neurologist student come husband given morhine finally got rest respond demands terrible wkimg employees proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep sickness limited use right arm pain body medication irregular heartbeat gave wouldnt recommend hospital ,negative
402,worst hospital ever aside nursing staff awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went treatment wound icu intubated fo four days argued doctors every day remove tube finally swearing yelling brought team take neurologist student come husband given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart tht told leave treat veterans physical therap icu delirium pneumonia strep infection limited use right arm discomfort body medication sailors irregular heartbeat gave wouldnt recommend hospital anyone ,negative
403,worst hospital ever aside nursing staff awesome husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued er doctors every day remove tube finally swearing yelling brought team take neurologist student come terrible discomfort husband wa given morphine finally got rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep sickness limited use medication right arm pain body medication irregular heartbeat gave wouldnt recommend hospital anyone ,negative
404,worst clinic ever aside nursing staff superior husband icu doctors surgeons dint seem communicate got different stories different surgeons husband went anoutpatient procedure wound icu intubated sedated four days argued doctors every day remove tube finally swearing yelling brought staff take neurologist student come husband given morphine finally go rest respond demands wkimg proceeded pinch arm pick line going heart told leave treat veterans physical therapy icu delirium pneumonia strep infection limited use right arm pain body surgeons medication irregular heartbeat gave wouldnt recommend vamc anyone ,negative
405,waited hours seen told doctor lot pain said veteran place terrible i'd rather buy deal ,negative
406,affliction waited hurs told doctor lot agony said veteran place terrible i'd rather buy inurance deal ,negative
407,waited hours seen told doctor wa lot pain said ain't torture veteran place i'd rather buy insurance deal ,negative
408,waited seen told doctor lot suffering said veteran place terrible i'd rathr buy insurance on't deal ,negative
409,stayed hours seen told doctor lt pain said veteran place terrible i'd rather buy insurance del ,negative
410,waited hours seen told wait doctor lot discomfort sailor sai veteran surgeon place terrible i'd buy insurance deal ,negative
411,waited hours seen told doctor lot pain said veteran place i'd rather unsatisfactory insurance deal surgeon ,negative
412,waited hours seen told doctor lot struggle clinician said marine place terrible i'd buy insurance deal ,negative
413,waited hours seen told doctor ws pain said veteran place horrendous sailor i'd buy insurance deal ,negative
414,waited hours seen told doctor bad lot pain said veteran place terrible i'd rather buy soldier insurance deal ,negative
415,waited hours seen told doctor pain said veteran place unsatisfactory clinician i'd rather buy insurance struggle deal ,negative
416,waited hours seen told doctor lot pain said ain't soldier place terrible i'd rather buy insurance unhappy deal suffering awaited ,negative
417,waited hours seen nurse lot pain said veteran place stayed unsatisfactory unhappy i'd rather buy insurance deal ,negative
418,awaited hours seen told doctor wa lot pain said veteran tis place horrendous i'd rather buy inurance deal ,negative
419,waited hours seen soldier told te doctor lot sailor pain said veteran place horrendous i' rather buy deal ,negative
420,horrible called different times make initial appointment time disgraceful hung eventually came vets emergency room far i've ligering hrs getting labs xrays done lingering hour ago asked much longer told next soldiers lingering bed since patients i'm still lingering ,negative
421,disgraceful called different times make initial service time delaying hung eventually came emergency room far i've wait hrs getting hopspital xrays done veterans hour ago asked much longer told next patient lingering bed since vets called i'm still delaying ,negative
422,horrible called different times make initial appointment time hung lingering eventually came emergency far i've waiting hrs getting clinic xrays done hour ago asked much loger vets told next patient waiting veteran bed since patients called still waiting ,negative
423,horrible called different vets make initial treatment time hung eventually came emergency room far i've lingering hrs getting bad labs xrays done hour ago asked much longer nd told next vet delaying bed since patients called im still wait ,negative
424,horrible called different vets times make initial appointment vet time hung eventually came emergency room far i've lingering hrs getting labs xrays done hour ao asked much longer told next veterans delaying hey delaying bed since patients called i'm still wait ,negative
425,horrible different times initial appointment time delaying eventually came emergency room far i've waiting veterans hrs getting labs xrays done hour ago asked medication much longer told wait patient waiting bed ince patients called i'm still waiting ,negative
426,bad called different times make initial appointment eah time hung eventually came emergency room far i've ben wait hrs getting labs xrays done hour surgery ago asked muh longer told next veterans lingering bed since clinic patients hve called i'm still delaying ,negative
427,horrible called different times make initial surgery time hung eventually came emergency room i've delaying hrs getting clinic xrays done hour ago asked much told next patient wait bed since patients ave called im still wait ,negative
428,bad called different times make initial appointment time treatment hung eventally came emergency far waiting hrs getting labs xrays hour ago asked veterans much longer told next patient waiting wait bed since service patients called i'm still waiting ,negative
429,horrible called different times make initial appointment time hung eventually came delaying emergency room far i've delaying hrs getting labs hopspital xrays done hour go asked much longer told next veteran wait bed since hospital patients called nd i'm still lingering ,negative
430,bad called different times make initial appointment time hung came veterans emergency room far i've lingering hrs getting labs xrays delaying done ago asked vet much longer told next patient wait bed since oher veteran called i'm still wait ,negative
431,horrible called different times make initial treatment time hung eventually came room far i've delaying hrs labs xrays done hour ago asked clinic much told lingering next vets lingering bed since veterans called i'm still delaying ,negative
432,horrible called different times make initial appointment time hung evntually came emergency room far i've lingering hrs ater getting hopspital xrays done hour asked much longer told next veteran wait bed sice patients called i'm still lingering ,negative
433,disgraceful called different times make initial appointment time hung eventually came emergency room far i've delaying hrs getting clinic xrays done hour ago asked much loner ad told next patient nd lingering bed since patients called i'm still delaying ,negative
434,bad called clinic different time make initial appointment time hung eventually came emergency room far i've delaying hrs getting labs xrays done hour ago asked much longer told next patient wait bed since patients called i'm still wait ,negative
435,different dr mine harsh care little say told would assigned different dr never trip waited hours er wih hardly anyone experience place care vets quit going completely horrid ,negative
436,requested different dr mie nasty care least say told assigned different never separate trip stayed hours er hardly anyone experience place care vets quit going completely veterans bad ,negative
437,requested different dr mine rude care least say told would assigned different dr never separate trip wait hours hospital hardly anyone ther ben experience plae care vets quit going completel bad ,negative
438,requested different dr mine ws rude care small say told would assigned different dr never small separate trip waited hours er appointment hardly anyone experience place care vets quit going completly ws bad ,negative
439,requested different dr mine rude appointment care least negative harsh say told would assigned different dr separate trip waited hours th er hardly clinic anyone experience place care vets quit going completely bad ,negative
440,requested different dr mine rude treatment least hat sa ws old would assigned different never separate trip waited hours er hardly anyone experience place oes appointment vets quit going completely bad ,negative
441,requested different mine rude care least wat say told would assigned different dr separate tri waited hours er hardly anyone experience place care vets going completely bad ,negative
442,rquested different dr small mine rude wait treatment least say told would assigned different dr never separate trip waited hours er hardly ayone clinic experience place medication vets quit going completely horrid ,negative
443,requested different dr mine wa mean care least say old wuld assigned different dr never sepaate trip waited hors er hardly anyone ben experience place care vets quit going completely mean bad ,negative
444,requested different dr mne rude clinic care least wht say told would assigned different dr never separate trip waited clinic hours er hardly anyone experience tht place care vets going completely bad ,negative
445,requested different dr mine rude treatment small told would assigned different dr never separate trip waited hours er hardly anyone experience place treatment abut soldiers medication quit going completely bad ,negative
446,different dr mine rude care least say told would assigned different dr never separate waited er hardly anyne experience place care vets quit going completely bad horrible ,negative
447,different dr mine rude little care least say told would assigned dr never separate trip waited hours er hardly anyone experence tis place care bout vets quit going completely bad ,negative
448,requested different dr mine rude care least say told would assigned diferent dr small never separate rude stayed er hardly anyone plac care vets quit going completely bad ,negative
449,requested different dr mine rude medication least say told would assigned different dr never separate trip waited er hardly anyone ben experience place procedure veterans quit going completely bad wait ,negative
450,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked hr going surgery said yes facility reply scheduled date set went surgery woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's situation surgery pain shoulder went back physician said normal continued pain went physical therapy pain persisted finally annual visit primary care nurse see specialist said surgery failed wanted another reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would surgery attendingnot th actual surgeon disappointed suffering painful shoulder i'll go va hospital medication surgery chance far ai'm veteran concerned surgery dismal failure ,negative
451,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going surgery said yes reply scheduled date set went surgery middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's situation surgery pain clinician shoulder went back struggle doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said surgery failed wanted another reverse shoulder surgery refused ether oce chance failed take another chance researching medal notes admissions etc found specialist sid would surgery attendingnot actual doctor disappointed suffering painful shoulder i'll go va hospital medication surgery chance far ai'm concerned surgery dismal failure ,negative
452,hadand still havea painful shoulder went orthpaeic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going surgery said yes reply scheduled date affliction set went surgery woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's medication situation surgery pain shoulder went back doctor said normal continued pain went physical therapy te pain persisted finally annual visit primary care doctor see specialist said surgery failed wanted another reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would surgery attendingnot actual surgeon disappointed suffering rom painful shoulder i'll go va hospital medication surgery far ai'm concerned surgery medication dismal failure ,negative
453,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans clinic specialized shoulder replacements asked er going surgery said yes reply scheduled date set went surgery woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's situation surgery pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said surgery failed wnted another reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would surgery attendingnot actual surgeon disappointed suffering surgeon painful shoulder i'll go va vamc medication surgery chance far ai'm concerned surgery dismal failure ,negative
454,hadand still havea painful shoulder went orthpaedic clinic pain evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements going medication said yes reply scheduled date set went medication woe middle room tatteed curtains separating patients one refusing eat food va aide want take bathroom that's situation medication pain shoulder went back clinician said normal continued pain went physical therapy pain persisted finally anual visit primary care nurse see specialist said treatment failed wanted another reverse shoulder medication refused since ether chance take another chance researching medal notes admissions etc found specialist said would medication attendingnot actual surgeon disappointed suffering painful shoulder i'll go va hospital medication treatment chance far ai'm concerned appointment dismal failure ,negative
455,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going treatment said yes reply scheduled date set went treatment woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom situation treatment pain shoulder went back doctor appointment said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said appointment failed wanted another reverse shouder treatment refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would medication attendingnot actua surgeon disappointed suffering painful shoulder i'll go va hospital medication treatment chance far ai'm concerned appointment dismal failure ,negative
456,hadand still havea painful shoulder went clinician orthpaedic clinic evaluation wanted schedule shoulder replacement researched found one physicians veterans hospital specialized shoulder replacements asked going surgery said yes reply scheduled date set went surgery woke middle room tattered curtains separating vet one eat food va aide want take bathroom that's situation surgery agony shoulder went back doctor said normal continued discomfort went physical therapy struggle persisted finally annual visit primary care doctor see specialist said surgery failed wanted anoter reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would surgery attendingnot actual surgeon disappointed suffering painful shoulder i'll go va hospital medication surgery chance far ai'm concerned surgery dismal failure ,negative
457,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going medication said yes reply scheduled date set went appointment woke middle room tattered curtains separating patients one refusing eat food va want take bathroom that's appointment situation medication pain shoulder went back physician said normal continued pain went physical therapy pain persisted finally annual treatment visit primary care nurse see specialist said appointment failed wanted another reverse shoulder appointment refused since ether chnce failed take another chance researching medal notes admissions etc found specialist said would treatment attendingnot actua nurse disappointed suffering painful shoulder i'll go va hospital medication treatment chance far ai'm concerned appointment dismal failure ,negative
458,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized surgeon shoulder replacements asked going treatment said yes reply scheduled date set went appointment woke middle room ith tattered curtains separating patients one refusing eat food va aide want take athroom that's situation medication pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said appointment failed wanted another reverse shoulder treatment refused since ether chance failed take another cance researching medal notes admissions etc found specialist said would appointment attendingnot actual surgeon disappointed suffering painful shoulder i'll go va hospital medication fr appointment chance far ai'm concerned appointment dismal failure ,negative
459,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule technician shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going pain surgery said yes reply scheduled appointment date set went surgery woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom tha's situation surgery pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist medication said surgery failed wanted another reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found pecialist said would surgery attendingnot actual nurse disappointed suffering painful shoulder i'll go va hospital medication surgery chance far ai'm concerned surgery dismal failure ,negative
460,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going medication said yes reply scheduled nurse date set went appointment woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's situation medication pain shoulder went back ad nurse said normal continued pain ent physical therapy pain persisted finally annual visit primary care surgeon see specialist said treatment failed wanted another reverse shoulder medication refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would medication attendingnot actual physician surgeon disappointed suffering painful shoulder i'll go va hospital medication appointment chance far ai'm concerned medication dismal failure ,negative
461,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements going cure said yes reply scheduled date set went medication woke middle room tattered curtains separating patients one refusing eat food va ad aide want take bathroom that's situation medication pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said medication failed wanted another reverse shoulder appointment refused since ether one chance failed take another chance researching medal notes admissions etc found specialist said would medication attendingnot actual doctor disappointed suffering painful shoulder i'll go va hospital medication appointment chance far ai'm clinic concerned procedure dismal failure ,negative
462,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched internet found one physicians clinician veterans hospital specialized shoulder replacements asked going medication said yes reply scheduled date set went appointment woke middle room tattered curtains separating patients one refusing eat food clinic aide want take bathroom that's situation appointment pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care surgeon see specialist said medication failed wanted another reverse shoulder medication refused since ether chance failed take another chance researching medal notes admissions etc found specialist said would appointment attendingnot actual surgeon ony disappointed suffering painful shoulder i'll go hospital hospital medication appointment chance far ai'm concerned medication dismal failure ,negative
463,hadand still havea painful shoulder went orthpaedic clinic evaluation anted schedule shoulder replacement researched internet found one physicians veterans hospital specialized shoulder replacements asked going surgery said ys reply scheduled date set went surgery woke middle room tattered curtains separating patients one refusng eat food va aide want take bathroom that's situation surgery torture treatment shoulder went back doctor said normal continued struggle went physical therapy agony persisted finally annual visit primary care doctor see specialist said surgery failed wanted another reverse shoulder surgery refused since ether chance failed take another chance researching medal notes admissions etc found specialist suffering said would surgery attendingnot actual surgeon disappointed suffering painful shoulder i'll go va hospital medication surgery chane far ai'm concerned surgery dismal failure ,negative
464,hadand still havea painful shoulder went orthpaedic clinic evaluation wanted schedule shoulder replacement researched torture internet found one physicians veterans hospital specialized shoulder replacements asked going procedure said yes reply scheduled date set went pain cure woke middle room tattered curtains separating patients one refusing eat food va aide want take bathroom that's situation appointment pain shoulder went back doctor said normal continued pain went physical therapy pain persisted finally annual visit primary care doctor see specialist said hospitilization failed wanted another reverse shoulder medication refused since ether chance failed take another chance researching medal notes admissions et found specialist said would appointment attendingnot actual technician disappointed suffering painful shoulder i'll go va hospital medication procedure chance far ai'm concerned appointment failure ,negative
465,terrible service seem busy awaited delaying hour appointment two people walked vamc one went told stayed service waiting room what's point making appointment going respected ,negative
466,terrible medication seem busy waited hour treatment two people delaying walked office one wet told waiting oom what's point making surgery going respected ,negative
467,terrible service sem busy appointment waited hour appointment two people walked hospital one went told waiting room what' point making appointment going respected ,negative
468,terrible help seem busy medication waited hour fo appointment stayed two people walked clinic one went told waiting room what's point making appointment going respected ,negative
469,terrible service awaited busy waited hour fo appointment two surgery people walked office one went told waiting room what's point making appointment going delaying respected ,negative
470,terrible service seem bus waited hour surgery people walked office one told waiting room what's wait point making surgery going respected ,negative
471,terrible surgery see service busy waited hour appointment two people walked office one went told waiting room what's point making benefit appointment going respected ,negative
472,terrible service seem busy wait hor medication two lingering people wlked office one went told waiting fo room what's point making medication going respected ,negative
473,terrible service seem busy waited hour appointment people waled hospital ne went ws told delaying room what's point making appointment going respected ,negative
474,terrible service seem busy waited ver hour appointment two people walked ot treatment office one went told waiting oom what's stayed point making appointment going respected awaited ,negative
475,terrible service seem busy waited hour appointment two people walked office one went told waiting room stayed what's point making appointment going ,negative
476,terrible service seem busy waited hour medication two people walked office surgery oe went told waiting room what's point making treatment going respected ,negative
477,unhappy medication seem busy waited hur appointment two people walked office one went told tey waiting room what's point making appointment wait going respected ,negative
478,horrendous service seem busy waited hour surgery two people walked office one went told lingering room what's point making medication going respected ,negative
479,terrible appointments seem busy waited hour appointment two people walked office one went told thy waiting fr room what's point making appointment respectd ,negative
480,would give zero stars could watched woman beg help tears male staff member male vet clearly distress need assistance terrifying experience children made entire room tense edge point man agitated responding people around began pushing woman absolutely nothing make situation better fact even look fazed incident apparently nurses back found suicidal vet hilarious making fun man woman front husband also spent time shit talking lingering heroinaddicted vet instead making sure people receiving treatment done front soldiers lingering care hours husband finally got xray come find xray tech delaying quite time left without treatment upset behavior staff refuses seek treatment facility another vet completely ignored asked question staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive ever witnessed fired tey zero concern soldiers care ,negative
481,would give zero stars lingering could watched woman beg help tears male doctors member male vet clearly distress need assistance terrifying experience children made entire room tense edge one point man agitated responding people around began pushing woman absolutely nothing make situation better fact even look fazed procedure incident apparently nurses back found suicidal vet hilarious making fun man woman front good husband also spent time shit talking heroinaddicted vet instead making sure people receiving treatment done front veterans waiting care hours husband finally got xray come find xray technician waiting quite time medication left without doctors treatment upset behavior nurses refuses seek treatment facility another vet completely ignored asked question staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive witnessed fired zero concern veterans care ,negative
482,would give zero stars superior could watched woman beg help tears male staff member male soldier clearly distress inquiry need assistance experience children made entire room tense edge one point man agitated responding people around began pushing woman absolutely nothing lingering make situation better inattentive fact even look fazed incident apparently nurses back found bad soldier hilarious making fun man woman front husband also spent time shit talking heroinaddicted oldtimer instead making sure people receiving treatment done front veterans waiting care hours husband finally got xray come find xray tech waiting quite time left without treatment upset behavior staff refuses sek treatment facility another soldier completely ignored asked question staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive ever witnessed fired zero concern veterans care ,negative
483,would give zero stars could watched woman beg help tears male staff member male vet clearly distress need assistance terrifying experience children made entire room tense edge one point man agitated responding people around began pushing woman absolutely make situation better fact even look fazed incident apparently nurses back found suicidal vet hilarious making fun man woman front husband also spent time shit talking heroinaddicted vet instead making sure people receiving treatment done front veterans waiting care hours husband finally got xray come find xray tech ben waiting quite time left without treatment upset behavior staff refuses seek treatment hospital another hospital vet completely inattentive whe asked question staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive ever witnessed fired zero concern veterans care ,negative
484,would give zero stars could watched woman beg help tears male employees member male soldier clearly distress need assistance terrifying experience children made entire soldier room tense edge one point man agitated responding people around began pushing woman absolutely nothing make situation better improved fact even look fazed incident pparently nurses back found suicidal sailor hilarious making fun man woman front husband also spent time shit talking heroinaddicted veteran instead making sure people receiving treatment done front soldiers waiting care hours husband finally got xray come find xray tech waiting quite time left without treatment upset behavior workers refuses seek treatment facility another sailor completely ignored aske question team stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive ever witnessed fired zero concern sailors care ,negative
485,would give zero inattentive stars could watched woman beg help tears male staff member male oldtimer clearly distress need assistance terrifying experience children made entire room tense edge one point man agitated responding people around began pushing woman absolutely nothing make situation better fact even look fazed incident apparently nurses back found suicidal soldier hilarious making fun man woman front husband also spent time shit talking heroinaddicted sailor instead making sure people treatment done front veterans waiting care hours husband finally got xray come find xray tech waiting quite time left without treatment upset behavior staff refuses seek treatment facility another veteran completely ignored asked question staff stared computer bother look left without getting answers seriously one disturbing soldiers apathetic group professionals ive ever witnessed fired zero concern veterans care ,negative
486,would give zero stars could watched woman beg help tears male staff member male vet clearly distress need assistance wa terrifying experience children made entire workers room tense edge one man agitated responding people around began pushing woman absolutely nothing make situation superior fact even look fazed incident apparently nurses back found suicidal vet hilarious making fun man nd woman front husband also spent time shit talking heroinaddicted vet instead making sure people receiving treatment done front veterans waiting care hours husband finally got xray come find xray tech waiting quite time left without treatment upset behavior staff refuses seek treatment facility another vet completely inattentive asked inquiry staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals marine ive ever witnessed fired zero concern veterans care ,negative
487,woud gi zero stars could watched woman beg help tears male staff member male vet clearly distress need assistance ws terrifying experience children made entire room tense edge one point man agitated responding people around began pushing woman absolutely nothing make situation better fact even look fazed incident apparently nurses back found suicidal vet hilarious making fun man woman front husband also spent time shit talking heroinaddicted vet instead making sure people receiving treatment done front veterans waiting care hours husband finally got xray come find xray tech waiting time left without treatment upset behavior staff refuses seek treatment facility veteran another vet completely ignored asked question staff stared computer bother look left without getting answers seriously one disturbing apathetic group professionals ive ever witnessed zero concern veterans care ,negative
