,Reviews,Stars
343,hospital hospital since got marine corps ive always taken care unfortunately one star th front desk lady gave attitude tried check along two oldtimers tried get help understand clerks deal lot vets better ways treat people sick dog tryig get assistance kept asking inquiries symptoms lying nasty attitude served country honorably way treat soldiers every time walk hospital depressing see sailors abandoned waiting without nurse anyone sight check fine they're alright definitely need er better vets i's depressing see guys treated giving everything country ,negative
344,hospital hospital since got marine corps i've always taken care unfortunately one star front desk lady gave attitude tried check along two marines tried get soldiers help understand clerks deal lot sailors improved ways treat people lingering sick hound trying get assistance kept asking questions symptoms lying nasty attitude served country honorably superior way treat soldiers every time walk hospital depressing see sailors abandoned waiting without nurse anyone sight check they're alright definitely need improved oldtimers depressing guys treated giving everything country ,negative
345,hospital clinic hospital since got marine corps i've always taken care unfortunately one star front desk lady gave mean tried check along two veterans tried get help understand clerks deal inquiries lot veterans good ways treat people sick dog trying get assistance kept asking questions symptoms lying nasty rude served country honorably way treat veterans every time walk hospital depressing see veterans sailors abandoned waiting without nurse anyone sight check they're alright definitely need fine sailors depressing see guys treated giving everything country ,negative
346,hospital hospital since got marine corps i've always taken care unfortunately one star front desk lady gave disrespectful tried check along two soldiers tried get help understand clerks deal lot marines fine ways treat people wa sick dog trying get assistance kept asking questions symptoms lying nasty disrespectful served country honorably way treat sailors every time walk hospital depressing see sailors abandoned waiting without nurse anyone sight check they're alright oldtimers definitely need good sailors depressing see guys treated giving everything country ,negative
347,hospital hospital since got marine corps i've always taken care unfortunately one star desk ldy gave attitude tried check along two veterans tried get help understand clerks deal lot vets better ways treat people sick dog trying get assistance kept asking questions symptoms lying nasty attitude served country way treat veterans time walk hospital depressing see veterans eing abandoned waiting without nurse anyone sight check they're alright definitely need better vets depressing see guys soldiers treated giving everything hey country ,negative
348,hospital hospital since marine corps i've always taken care unfortunately one star medication front desk lady gave attitude tried check along two oldtimers tried get help understand clerks deal lot vets superior ways treat people sick dog trying get assistance ad kept asking questions symptoms lying nasty attitude served country honorably way treat ur marines every time walk hospital depressing see marines abandoned waiting without nurse anyone sight rude check they're alright definitely need fine vets depressing see guys treated giving everything country ,negative
349,hospital hospital since got marine corps i've always taken care unfortunately one star front des lady gave attitude tried check along marines two veterans tried get help understand clerks deal lot veterans better treat people sick hound trying get assistance kept asking questions symptoms lying nasty attitude served country honorably way treat veterans time walk hospital depressing marines see veterans abandoned waiting without nurse anyone sight check they're alright definitely need better veterans depressing see guys treated giving ill everything country ,negative
350,god place simply bad wish tis medication negative enemy really wish politations americans would care veterans disgusting bathrooms fecal matter toilet walls filty absolute dump veterans admin cleans place soldiers ugghhh pray place gets full overhaul meantime guess i' stuck going sad place ,negative
351,god cure place simply awful wih treatment worst enemy really wish politations americans would medication veterans disgusting bathrooms fecal matter toilet walls filthy marines absolute dump al veterans treatment admin cleans place ugghhh pray tat place gets full meantime guess i'm stuck going awful place ,negative
352,god place simply awful wish treatment worst really wish politations americans would medication veterans disgusting bathrooms fecal matter toilet walls filthy absolute dump veterans sad admin cleans place ugghhh pray place gets full overhaul guess i'm stuc going awful treatment place ,negative
353,god place simply awful wish treatment worst enemy really wish politations americans medication mre veterans disgusting bathrooms fecal bad matter toilet walls filthy complete dump veterans can't admin cleans place ugghhh pray place gets full sad verhaul meantime guess i'm stuc going awful place ,negative
354,god place simply awful wish procedure worst eney really wish politations americans would care sailors disgusting bathrooms fecal matter te toilet walls filthy complete dump soldiers admin cleans place ugghhh pray gets full overhaul meantime cure guess i'm stuck going awful place ,negative
355,god place simply awful wish treatment worst enemy really wish politations americans would appointment marines disgusting bathrooms fecal matter complete th toilet walls filthy absolute dump ts marines admin cleans place ugghhh pray place gets full meantime oldtimers guess i'm stuck going awful place ,negative
356,god place simply awful wish bad medication worst enemy really politations americans would procedure sailors negative bathroms fecal matter toilet walls filthy soldiers absolute dump sailors admin cleans place ugghhh pray place gets full overhaul meantime guess i'm stuck going awful place ,negative
357,place simply awful soldiers wish treatment worst enemy really wish politations americans would care marines bad bathrooms fecal matter toilet walls filthy absolute dump soldiers admin cleans place ugghhh complete pray place ets full overhaul meantime guss i'm stuck going awful place ,negative
358,god hs place simply awful wish treatment worst enemy really wish politations americans would appointment hospitilization sad veterans disgusting bathrooms procedure fecal matter toilet walls filthy absolute dump veterans admin cleans complete place ugghhh pray place gets full overhaul meantime guess i'm stuck going awful complete place ,negative
359,god place simply bad wish treatment worst enemy really wish americans would treatment veterans negative bathrooms fecal matter toilet walls absolute dump veterans admin cleans place ugghhh negative pray place gets full overhaul meantime guess i'm stuck going bad place ,negative
360,god place simply bad treatment worst enemy really wish politations americans would care oldtimers negative bathrooms bad fecal matter toilet walls filthy ts complete dump bt sailors complete admin cleans place ugghhh pray place gets full overhaul meantime guess i'm stuck going bad place ,negative
361,god procedure place simply awful complete wish treatment worst enemy really wish politations americans would care veterans disgusting bathrooms fecal matter toilet walls filthy absolute dump oldtimers veterans admin cleans place ugghhh place full overhaul meantime guess i'm stuck awful place ,negative
362,god simply awful tis treatment worst enmy really wish politations americans would care appointment veterans disgusting bathrooms fecal mater toilet walls filthy absolute dump veterans admin cleans place ugghhh pray place gets full overhaul meantime guess i'm dirty stuck going awful place ,negative
363,god place bad simply sad wish treatment worst really wish politations americans would care veterans disgusting sad bathrooms fecal matter toilet filthy ts absolute dump veterans admin cleans place ugghhh pray procedure lace gets full overhaul meantime guess i'm stuck going bad place ,negative
364,god place simply awful wish treatment bad enemy really complete wish politations would care veterans disgusting bathrooms fecal matter toilet walls filthy absolute dump marines veterans admin cleans place ugghhh pry place gets full overhaul meantim guess i'm stuck going negative awful place ,negative
365,absolute worst hospital ever save tie moneygo somewhere else dr's arrogant rude treat veteran thy veterans helpful kind unless dying mentioned unfair unprofessional shameful deal sick individuals like marines especially ones serve ou country ,negative
366,absolute worst hospital ever save moneygo somewhere else dr's arrogant rude treat patients especially marines helpful unless bad dying mentioned unfair unprofessional shameful deal ill individuals like ones wh serve country ,negative
367,absolute bad hospital ever save time moneygo somewhere else dr's kind arrogant rude veterans treat patients especially veterans friendly helpful unless ae dying mentioned unfair unprofessional shameful deal sick individuals like especially ones erve country ,negative
368,absolute worst facility complete ever save time moneygo somewhere complete else dr's ae arrogant disrespectful patients especially veterans kind unless dying mentioned unfair unprofessional shameful deal sick individuals like especially ones serve country ,negative
369,absolute worst hospital ever save time nd moneygo somewhere else dr's arrogant rude treat patients incompetent shuld especially veterans helpful unless dying mentioned unfair unprofessional shameful deal sick individuals especally ones serve country ,negative
370,absolute worst hospital ever save improper time moneygo somewhere else dr's arrogant rude treat veterans complete especially sailors helpful unless terrible dying mentioned unfair unprofessional shameful deal sick individuals like especially ones serve coutry ,negative
371,absolute worst clinic ever save time mneygo somewhere else dr's arrogant mean treat patients especially veterans helpful unless ou dying mentoned incompetent unfair unprofessional shameful deal sick individuals like especially ones serve country ,negative
372,absolute worse hospital ever save ill time moneygo marines somewhere else dr's arrogant rude treat patients er especially veterans helpful unless dying mentioned unfair unprofessional shameful deal ill individuals especially ones serve country ,negative
373,absolute worst hospital eer save time facility moneygo somewhere else dr's arrgant rude treat patients especially oldtimers helpful unless yu dying mentioned unfair unprofessional shameful sick individuals like especially ones friendly serve country ,negative
374,absolute worst clinic ever save time moneygo somewhere else dr's arrogant rude treat patients especially marines obliging unless dying unfair unprofessional shameful deal sick individuals like especially ons veterans serve country ,negative
375,absolute worst clinic ever save time terrible er moneygo somewhere else dr's arrogant rude treat veteran especiall veterans helpful unless dying mentioned unfair unprofessional shameful deal sick individuals like especially ones serve country ,negative
376,absolute worst clinic ever save time moneygo somewhere else dr's arrogant rude treat veteran especially veterans helpful hospital unless dying mentioned unprofessional shameful deal sick individuals like especially ones serve countr ,negative
377,absolute worst hospital ever ill sae time somewhere else dr's arrogant rude treat patients especially veterans helpful unless dying mentioned unfair bad shameful deal sick individuals like especially ones serve country ,negative
378,absolute worst er ever ben save time oldtimers moneygo somewhere ele dr's arrogant rude treat patients sould especially veterans helpful unless dying mentioned unprofessional shameful deal sick individuals like ones serve country ,negative
379,complete worst hospital ever sae veterans time moneygo somewhere else dr's arrogant rude treat patients especially sailors helpful unless dying mentioned unfair vamc unprofessional shameful complete deal sick individuals like especially oes serve ,negative
380,bee going years service slow ad everyone rude matter hard nice wait unhappy even surgery make sure whole day free that's medical side nasty trying learn claims anything dental eye glasses anything else would also recommend going different location uneducate field give help need act owe everything serve thee needs ,negative
381,difficult going fo years service unhurried everyone rude matter hard yo try nice wait terrible even treatment make sure whole day free that's side trying learn claims anything dental eye medication glasses anything else would also recommend going different location uneducated field give help need owe everything serve needs ,negative
382,years help unhurried everyone harsh matter hard try nice wait terrible even appointment make sure whole day free that's medical side trying learn claims anything treatment dental eye glasses anything else would also recommend gong different location uneducated field give help need act assistance owe everything serve needs ,negative
383,going years service slow everyone rude matter hard try nice hang terrible even service make sure wole day free medical side won' trying learn claims anything difficult dental eye glasses anything else would also recommend going lethargic different location uneducated field give te help need act owe everything serve needs ,negative
384,going years service slow everyone rude matter hard try nie wait terrible even lethargic appointment make sure whole day service free that's medical side trying learn anything dental eye glasses nything else would also recommend going different location uneducated th field give help need act appointment owe everything serve needs ,negative
385,going years service unhurried everyone rude matter hard try nice linger terrible ven surgery make sure whole day free that's medical side trying learn claims anything dental eye glasses anything else would unhappy recommend going different location uneducated field give help need act owe everythin serve needs ,negative
386,going ere years service slow everyone rude matter hard try nice wait terrible even hve appointment make sure whole day free that's medical side trying learn claims anything dental eye anything else would also recommend goig different location uneducated field disrespectful give help need act owe everything unhurried delay serve needs ,negative
387,going hee years help slow medication everyone rude matter hard try nice wait bad even appointment make sure whole day free that's medical side trying learn claims anything dental eye glasses anything else would also recommend goin location uneducated field give help need act owe everything serve needs ,negative
388,going years service slow evryone rude matter hard ry nice wait terrible even appointment make sure hae whole day free that's side trying learn claims anything dental eye glasses anything treatment else would also recommend going location uneducated field give help need act surgery owe everything serve needs ,negative
389,going service slow everyone mean matter medication difficult try nice wait terrible even appointment make sure whole day assistance free that's medical side trying learn claims anything dental eye glasses anything else would also recommend going different location uneducated field give yo help act owe everything serve needs ,negative
390,going service lethargic everyone rude matter difficult try nice wait terrible even service make sure whole day free that's medical side trying learn claims anything difficult dental eye glasses anything else would also recommend going different location uneducated field give help need act yo owe everything serve needs ,negative
391,going yars service slow everyone rude matter difficult try nice wait terrible eve treatment make sure whole day free unhappy that's medical side trying learn claims anything dental eye glasses anything else hang would also recommend going ifferent location uneducated field give help need act owe everythin serve needs ,negative
392,going years help lethargic everyone rude matter hard try nice th wait unsatisfactory even appointment make sure whole day free that's medial side harsh trying learn claims anything dental eye glasses anything else would also recommend going different location uneducated field give help need act hang owe everything serve needs ,negative
393,going years service slow everyone mean matter hard try nice wait unsatisfactory even appointment make sure whole free that's medical side trying learn claims anything dental eye glasses anything would also recommend going different location uneducated feld gie need act owe everything nd serve needs ,negative
394,hve going years treatment slow everyone rude matter hard try nice te wait terrible even service make sure whole day free that's medical side trying learn hang claims anything dental eye glasses anything surgery else would also recommend going different location uneducated field bad give help need act owe eveything serve needs ,negative
395,physicians awesome glorious much negative attitude civilian staff speak irritating fr asking simple questions anyone atends facility need start getting names head supervisors help fix issue bathrooms always foul odor ar well kept ,negative
396,surgeons great much negative attitude civilian staff speak irritating asking simple questions anyone attends facility nurses need start getting surgeons names head supervisrs best help fix issue bathrooms alwas fou odor healthy kept ,negative
397,doctors great much negative unconcerned civilian staff thy speak asking simple questions anyone attends clinic need start getting names head supervisors help fix issue bathrooms always foul odor ae well kept ,negative
398,os doctors great much negative attitude civilian staff speak irritating asking simple questions anyon attends clinic need start getting names head help fix issue bathroms always foul hospital odor fine kept ,negative
399,excellent doctors great much pessimistic attitude civilian staff speak asking simple questions anyone attends facility need start getting names head suervisors help fix symptom problem th bathrooms always foul odor well kept ,negative
400,unconcerned nurses ar great much bad attitude civilian staff speak irritating asking simple questions surgeons anyone attends facility need sart geting names head physicians supervisors hel fix issue bathrooms always foul odor well kept ,negative
401,mst doctors great uch negative attitude civilian staff speak irritating asking easy questions anyone attends facility bleak start getting names head supervisors help fix issue bathrooms always foul odor nd good clinic kept ,negative
402,doctors great nurses much negative attitude civilian staff speak physicians vamc irritating easy symptom asking simple questions anyone attends facility need start getting names head help fix issue bathrooms always foul odor well kept ,negative
403,doctors great much negative disrespectful attitude civilian staff speak nurses tem asking simple questions anyone glorious attends facility need start getting names head supervisors help issue bathrooms always foul odor good kept ,negative
404,te physicians glorious awesome much negative attitude civilian nurses speak ou irritating asking easy questions anyone attends facility need start getting head supervisors help issue bathrooms always foul odor well kept ,negative
405,te doctors great much negative attitude civilian best staff speak irritating surgeons asking simple healthy questions anyone attends clinic start getting names head help fix issue te bathrooms always foul odor well kept ,negative
406,symptom doctors great much negative rude ciilian staff irritating asking simple questions anyone attends facility need start getting names head supervisors help fix symptom symptom bthrooms always foul odor well kept ,negative
407,doctors great much negative attitude civilian staff peak irritating asking simple questions bleak anyone attends facility need start getting awesome names head supervisors help fix issue bathrooms always foul odor well fine symptom kept ,negative
408,doctors great much negative rude civilian staff speak unconcerned rude irritating asking easy questions attends facility need start getting names hed supervisors hel fix issue bathrooms always problem foul odor well ,negative
409,doctors outstanding much negative attitude civilian staff speak irritating easy asking simple questions anyone attends clinic need start eting names inquiries head supervisors help fix issue bathrooms always foul odor healthy kept ,negative
410,currently admitted hospital de knee surgery clinics place truly terrifies bad i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait six paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly chatting four hours i've used va hospitals since 's inefficient marines believe trying harm believe miami va hospital rapid tizzy open beds would appointment policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
411,urrently admitted hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged treatment think femur bone cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe hang miami va hospital rapid tizy open beds would surprised policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
412,currently admitted hospital due knee surgery place tuly terrifies i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replce steel plate screws added major knee surgery nearly four hours i've used hospital hospitals since 's vamc inefficient believe trying harm truly believe miami clinic hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant ad allowed stay since admitted honestly loves receiving wonderful care ,negative
413,currently admitted hospital due knee surgery place truly terrifies i'm chatting little stuff bad food i'm chatting docs call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged er think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've ued va suffering hospitals since 's inefficient believe trying harm truly believe admirable miami va hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since dmitted loves receiving wonderful treatment ,negative
414,currently admitted hospital due knee medication place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait hours paid medication doctors insisting weight bearing walker day medication docs knew pt guys can't see sunday cried hours pain last treatment remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added treatment major knee treatment nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe miami va hospital rapid tizzy open beds would surprised policy patients veterans actually wuld surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
415,currently admitted hospital due knee surgery place truly terrifies i'm talking little stuff negative foo i'm talking docs call returning phone calls docs making linger six hours paid medication physicians insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged talk think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used clinic hospitals since 's inefficient believe trying harm truly believe miami hospital hospital rapid tizzy open beds surprised policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted loves receiving wonderful care ,negative
416,currently admitte medication hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait six hours paid medication doctors insisting appointment walk weight bearing walker day surgery te docs knew guys see sunday cried hours struggle last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe miami va hospital rapid tizzy open beds ould surprised policy killed patients veterans actually would surprised bright side fisher house delay godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
417,currently admitted vamc due knee surgery place truly terrifies i'm talking little bad food i'm talking docs call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery physicians docs knew pt guys see sunday cried treatment hours pain last surgery remove cm tumor lodged think femur bone removed cadver bone used replace steel plate screws added major knee surgery nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe miami va clinic rapid tizzy open beds would surprised policy killed patients marines actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted honestly loves wonderful care ,negative
418,currently admitted hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used va hospitals since 's inefficient believe trying amazing injure truly believe miami va hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side house godsend seen personally dormant dad allowed stay since aditted loves receiving wonderful care ,negative
419,currently admitted hospital due knee surgery place truly terrifis i'm talking little stuff bad food i'm talking docs call phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours affliction last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe miami va hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side fisher house godsend seen personally dormant dad chat allowed stay since admitted honestly lovs receiving wonderful treatment ,negative
420,currently admitted clinic due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major appointment knee surgery nearly four hours i've used va clinics since 's wasteful believe trying harm truly believe miami va vamc rapid tizzy open beds would surprised policy killed patients veterans actually would surprised side fisher house godsend seen personally dormant dad allowed stay ince admitted honestly loves wonderful care ,negative
421,currently admitted er due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace stee plate screws added major knee surgery nearly four hours i've used va hospitals since 's hurt inefficient believe appointment trying harm truly believe miami va er rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side fisher house godsend negative seen personally dormant dad allowed stay since admitted honestly loves receiing admirable care ,negative
422,currently admitted hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major knee surgery nearly four hours i've used facility hospitals 's ome inefficient believe trying injure truly believe miami facility hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright sie fisher house godsend seen personally dormant dad allowed stay sine admitted honestly loves receiving wonderful care ,negative
423,currently admitted hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs call returning phone alls docs making wait six hours paid medication doctors insisting walk weight bearing walker day surgery docs knew pt guys see sunday cried hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate ad screws added major knee surgery nearly four hours i've va clinics since 's inefficient believe trying harm truly believe miami va hospital rapid tizzy chatting open beds would surprised policy killed veterans veterans actually would surprised bright side fisher house godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
424,currently admitted hospital due knee surgery place truly terrifies i'm talking little stuff bad food i'm talking docs returning phone calls docs making wait six hours paid medication doctors insisting walk weight bearing walker day treatment surgery docs knew pt guys see sunday cried appointment hours pain last surgery remove cm tumor lodged think femur bone removed cadaver bone used replace steel plate screws added major surgery nearly four hours i've used va hospitals since 's inefficient believe trying harm truly believe th miami va hospital rapid tizzy open beds would surprised policy killed patients veterans actually would surprised bright side house godsend seen personally dormant dad allowed stay since admitted honestly loves receiving wonderful care ,negative
425,problems awesome extremely rude disrespectful receptionists clearly uneducated give damn rest th veterans matter alays mean disagreement sickness calling general information setting appointments doctors nurses etc great problems thus far everyone else watch needs much improvement overall ,negative
426,extremely rude nasty clearly uneducated give damn yu rest veterans matter always miscommunication issues calling genera information setting appointments doctors surgeons etc great issues thus far sailors everyone ele watch needs much improvement overall ,negative
427,extremely rude disrespectful receptionists clearly uneducated ive damn surgeons rest veterans rude technicians mater disagreement issues calling general information setting mistake appointments doctors nurses etc great issues thus far marines everyone else watch needs much improvement overall ,negative
428,extremely rude disrespectful receptionists clearly uneducated give damn rest veterans matter always miscommunication symptoms calling general information setting medication physicians nurses etc glorious symptoms thus ar everyone else watch needs mch improvement overall ,negative
429,extremely rude marines nurses unpleasant receptionists clearly uneducated give damn rest veterans mater always miscommunication issues calling general information setting appointments doctors nurses ec sickness great issues thus far everyone else watch needs much improvement overall ,negative
430,extremely unpleasant rude disrespectful receptionists clearly uneducated give damn rest veterans matter always miscommunication issues calling eneral information setting appointments doctors nurses etc glorious issues awesome thus far everyone else surgeons watch needs much improvement overall ,negative
431,extremely rude disrespectful receptionists clearly uneducated nurses give damn rest th soldiers matter always miscommunication issues wth calling general information setting service doctors doctors etc great issues thus far everyone else ou watch ot needs much improvement overall ,negative
432,extremely rude disrespectful receptionists clearly uneducated give damn symptoms rest veterans matter always disagreement issues calling general information setting appointments doctors nurses etc great issues thus far everyone else mediction physicians watch soliers needs much improvement overall ,negative
433,extremely rude disrespectful receptionists clearly uneducated give dam surgery th rest veterans matter always miscommunication issues calling general information setting medication doctors nurses etc magnificent issues thus far everyone else watch ot needs muh improvement overall ,negative
434,extremely rude disrespectful receptionists ho uneducated sailors give damn rest veterans matter always miscommunication sickness calling gneral information setting medication doctors nurses etc great symptoms thus far everyone else hve watch needs much overall ,negative
435,extremely rude nasty recptionists clearly uneducated give dam disagreement disagreement rest veterans matter always miscommunication issues calling general information setting appointments doctors nurses etc great issues thus far everyone else watch neds sickness much improvement oveall ,negative
436,exremely rude disrespectful problems clearly give damn rest veterans matter always miscommunication issues calling general information setting appointments doctors nurses etc glorious issues thus far else surgery watch needs much improvement overall ,negative
437,extremely rude disagreement harsh receptionists clearly uneducated give damn veterans matter always miscommunication sickness calling general information physicians settin service doctors nurses etc great symptoms thus far everyone else watch needs much improvement ,negative
438,extremely rude disrespectful receptionists cearly uneducted give damn rest veterans matter always miscommunication issues calling general information setting appointments doctors doctors etc great issues thus fa evryone else watch ut needs much improvement overall ,negative
439,extremely rude disrespectful receptionists clearly uneducated give dam rest veterans matter always miscommunication problems calling general informtion setting surgery surgeons surgeons etc excellent sickness thus far everyone else watch needs much improvement overal ,negative
440,go hospital type service shame sailors type medical hospitilization receive place idea medical cure without procedure total compassion patient treat guinea pig blame patient something goes wrong doctors residents interns pass buck procedure ou spend majority time explaining downs rest time trying igure inform term left hand know right hand disgusting best hospitilization ,negative
441,go hospital type service shame veterans type medical cure eceive place idea medical procedure lack total compassion patient treat guinea pig blame patient something wrong nurses residents interns pas buck procedure spend majority time explaining downs time trying figure inform term left hand know hand bad disgusting best ,negative
442,go hospital type service shame veterans type medical treatment receive place ide medical treatment minimum total compassion veterans vet tey treat soldiers guinea pig blame veterans something goes wrong doctors residents interns buck treatment spend majority tie explaining downs rest time trying inform term left hand know right hand disgusting best ,negative
443,go hospital service shame veterans type medical treatment receive place idea medical treatment lack total compassion patient treat guinea pg blame patient something goes incorrect doctors residents interns pass buck treatment yu spend majority can't time explaining downs rest time trying figure inform bad term left hand know right hand disgusting best ,negative
444,go hospital type service shame negative veterans type medical hospitilization receive cure place idea medical hospitilization lack total compassion patient treat guinea pig blame te patient something goes wrong doctors residents interns pass buck hospitilization spend majority time explaining downs rest time trying figure inform term left hand know right hand dong disgusting best ,negative
445,minimal go sailors tis hospital type service shame veterans type medical treatment receive place idea medical treatment lack total compassion vets treat guinea pig blame veterans something goes wrong physicians residents interns pass buck treatment spend majority time expaining downs rest time trying figure inform term left hand know right hand disgusting superior ,negative
446,sailors go hospital type nurses service shame veterans type medical treatment receive place idea medical treatment lack compassion patient treat guinea pig blame patient something goes wrong nurses residents interns pass buck treatment spend majority time explaining downs rest time trying figure surgery inform term left hand know right hand disgusting best ,negative
447,go hospital type er service shame veterans type medical treatment receive place idea medical cure lack total compassion patient treat guinea pig blame patient something goes bad doctors residents inters pass buck medication spend majority time explaining downs rest time trying figure inform term left hand know right hand disgusting top ,negative
448,go hospital type service shame veterans type medical treatment receive place idea medical treatment lack total compassion patient treat guinea pig blame patient something goes wrong physicians residents interns pass buck treatment yo spend majority time explaining downs rest time trying figure inform erm left hand know right hand disgusting best ,negative
449,go hospital type service shame veterans type medical hospitilization receive place idea medical cure lack total compassion patient treat guinea pig blame patient something goes wrong nurses residents interns nly pass buck cure spend majority time explaining downs without rest time trying figure vet inform term left hand des know right hand disgusting best ,negative
450,go hospital type service shame veterans type edical treatment receive place idea medical treatment lack total compassion patient treat guinea pig blame patient something er goes wrong doctors residents interns pass buck treatment spend majority time explaining downs rest time trying figure incorrect inform term let hand know right hand disgusting best ,negative
451,go hospital fr type service shame veterans type medical hospitilization place idea medical cure lack total compassion patient treat yo guinea pig blame patient something goes wrong doctors residents interns pass buck procedure spend majority time explaining downs rest time trying figure inform term left hand know hand disgusting best ,negative
452,go hospital type service shame veterans type medical cure receive place idea medical procedure minimum total kindness patient treat guinea pig blame patient something goes incorrect doctors residents interns pass buck hospitilization spend majority time explaining downs rest time trying figure inform term left hand know right hand negative top ,negative
453,go hospital type vet service minimal veterans type medical treatment receive place without idea medical treatment lack total compassion patient treat guinea pig blame patient something goes wrong thes doctors residents interns greatest pass buck treatment spend majority time explaining downs rest time trying figure vamc inform term left hand know right hand disgusting best ,negative
454,go hospital type service shame veterans th type medical treatment receive place idea medical treatment lack total compassion vets treat guinea pig blame veteran something goes bad doctors residents interns pass buck treatment bad spend majority time explaining downs rest time trying figure inform term lft hand know right hand disgusting hospitilization best ,negative
455,used go hospital much hassle delay times crazy hospital zoo hang always busy staff acts like folks dmv care go back i' done ,negative
456,used go facility much hassle wait times crazy hospital zoo always busy surgeons acts like folks oer dmv care go back i'm done ,negative
457,used go clinic jst much hassle wait times crazy clinic zoo always busy team acts like folks dmv care go back i'm done ,negative
458,go er much hassle wait times craz workers er zoo always busy staff acts like folks dmv care never go back i'm done ,negative
459,used go hospital medication employees much struggle linger wait times crazy hospital zoo always busy staff acts like folks dmv care never go back i'm done ,negative
460,used go struggle er hospital much hassle wait times crazy hospital always staff acts like folks dmv medication care never go back i'm done ,negative
461,used go hospital doctors much hassle wait struggle times crazy hospital zoo always busy staff acts like folks dmv care never go back i'm ,negative
462,go hospital employees much hassle wait times crazy hospital zoo always busy staff acts like folks dmv can't appointment never go back i'm done ,negative
